0,1,2,3
KB,MB,GB,urls
19480.0,19.94752,0.01857757568359375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960827.gz
26581.0,27.218944,0.02534961700439453,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960828.gz
31857.0,32.621567999999996,0.030381202697753906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960829.gz
35936.0,36.798463999999996,0.034271240234375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960830.gz
16589.0,16.987136,0.01582050323486328,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960903.gz
16228.0,16.617472,0.015476226806640625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960904.gz
15354.0,15.722496,0.014642715454101562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960905.gz
24276.0,24.858624,0.023151397705078125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960906.gz
15945.0,16.32768,0.015206336975097656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960909.gz
19486.0,19.953664,0.018583297729492188,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960910.gz
19147.0,19.606528,0.01826000213623047,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960911.gz
18769.0,19.219455999999997,0.017899513244628906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960912.gz
32527.0,33.307648,0.031020164489746094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960913.gz
18323.0,18.762752,0.01747417449951172,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960916.gz
20371.0,20.859904,0.01942729949951172,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960917.gz
18551.0,18.996223999999998,0.017691612243652344,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960918.gz
18026.0,18.458624,0.017190933227539062,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960919.gz
28900.0,29.5936,0.027561187744140625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960920.gz
18325.0,18.764799999999997,0.01747608184814453,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960923.gz
30826.0,31.565824,0.029397964477539062,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960924.gz
28556.0,29.241343999999998,0.027233123779296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960925.gz
28081.0,28.754944,0.026780128479003906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960926.gz
43916.0,44.969984,0.041881561279296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960927.gz
40867.0,41.847808,0.03897380828857422,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960930.gz
30614.0,31.348736,0.029195785522460938,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961001.gz
19586.0,20.056064,0.018678665161132812,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961002.gz
17020.0,17.42848,0.016231536865234375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961003.gz
26343.0,26.975232,0.025122642517089844,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961004.gz
20369.0,20.857855999999998,0.019425392150878906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961007.gz
20157.0,20.640767999999998,0.01922321319580078,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961008.gz
21424.0,21.938176,0.0204315185546875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961009.gz
19892.0,20.369408,0.018970489501953125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961010.gz
30220.0,30.94528,0.028820037841796875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961011.gz
36113.0,36.979712,0.034440040588378906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961015.gz
24266.0,24.848384,0.023141860961914062,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961016.gz
19458.0,19.924992,0.018556594848632812,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961017.gz
22904.0,23.453695999999997,0.02184295654296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961018.gz
21212.0,21.721087999999998,0.020229339599609375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961021.gz
18635.0,19.08224,0.01777172088623047,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961022.gz
26256.0,26.886143999999998,0.0250396728515625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961023.gz
19889.0,20.366336,0.018967628479003906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961024.gz
37289.0,38.183935999999996,0.035561561584472656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961025.gz
23127.0,23.682047999999998,0.022055625915527344,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961028.gz
25768.0,26.386432,0.02457427978515625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961029.gz
30119.0,30.841856,0.028723716735839844,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961030.gz
40102.0,41.064448,0.03824424743652344,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961031.gz
31976.0,32.743424,0.03049468994140625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961101.gz
24380.0,24.96512,0.023250579833984375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961104.gz
25259.0,25.865216,0.02408885955810547,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961105.gz
21926.0,22.452223999999998,0.020910263061523438,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961106.gz
27925.0,28.5952,0.02663135528564453,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961107.gz
30298.0,31.025152,0.028894424438476562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961108.gz
55710.0,57.047039999999996,0.05312919616699219,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961112.gz
52340.0,53.59616,0.049915313720703125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961113.gz
87071.0,89.160704,0.0830373764038086,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961114.gz
27600.0,28.2624,0.0263214111328125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961115.gz
20754.0,21.252095999999998,0.019792556762695312,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961118.gz
23883.0,24.456191999999998,0.02277660369873047,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961119.gz
22392.0,22.929408,0.02135467529296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961120.gz
21514.0,22.030336,0.020517349243164062,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961121.gz
48441.0,49.603584,0.046196937561035156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961122.gz
21365.0,21.87776,0.02037525177001953,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961125.gz
27053.0,27.702271999999997,0.02579975128173828,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961126.gz
39330.0,40.27392,0.03750801086425781,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961127.gz
832.0,0.851968,0.00079345703125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961128.gz
14171.0,14.511104,0.013514518737792969,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961129.gz
8796.0,9.007104,0.008388519287109375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961202.gz
11910.0,12.195839999999999,0.011358261108398438,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961203.gz
11916.0,12.201984,0.011363983154296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961204.gz
17492.0,17.911808,0.016681671142578125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961205.gz
21122.0,21.628928,0.020143508911132812,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961206.gz
20883.0,21.384192,0.01991558074951172,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961209.gz
17102.0,17.512448,0.016309738159179688,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961210.gz
22145.0,22.676479999999998,0.021119117736816406,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961211.gz
22809.0,23.356416,0.021752357482910156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961212.gz
19971.0,20.450304,0.01904582977294922,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961213.gz
30122.0,30.844928,0.028726577758789062,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961216.gz
17967.0,18.398208,0.017134666442871094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961217.gz
16720.0,17.12128,0.0159454345703125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961218.gz
22606.0,23.148543999999998,0.021558761596679688,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR4/19961219.gz
